train_no,train_name,distance,source_station_name,departure_time,day_of_departure,destination_station_name,arrival_time,day_of_arrival
54378,BE-PRG PASSE,100,BAREILLY JN.,15:35:00,Tuesday,PRAYAG JN.,15:35:00,Tuesday
54381,GAJRAULA NAJ,58,GAJRAULA JN.,17:02:00,Saturday,NAJIBABAD JN.,16:57:00,Monday
54382,NBD-GJL PASS,97,NAJIBABAD JN.,18:35:00,Saturday,GAJRAULA JN.,18:10:00,Monday
54383,GJL-NBD PASS,156,GAJRAULA JN.,21:00:00,Friday,NAJIBABAD JN.,20:35:00,Friday
54384,NAJIBABAD GA,262,NAJIBABAD JN.,23:00:00,Thursday,GAJRAULA JN.,22:58:00,Saturday
54385,NBD KTW PASS,34100,NAJIBABAD JN.,00:15:00,Sunday,KOTDWARA,00:05:00,Tuesday
54386,KTW NBD PASS,438,KOTDWARA,01:30:00,Thursday,NAJIBABAD JN.,01:25:00,Saturday
54387,NBD KTW PASS,529,NAJIBABAD JN.,03:10:00,Wednesday,KOTDWARA,03:00:00,Friday
54388,KOTDEWAR NBD,613,KOTDWARA,04:15:00,Sunday,NAJIBABAD JN.,04:13:00,Tuesday
54389,NBD KTW PASS,71006,NAJIBABAD JN.,05:45:00,Monday,KOTDWARA,05:43:00,Monday
54390,KOTDEWAR NBD,774,KOTDWARA,08:00:00,Wednesday,NAJIBABAD JN.,07:50:00,Friday
54391,ALJN-MB PASS,957,ALIGARH JN.,11:30:00,Friday,MORADABAD JN.,11:25:00,Friday
54392,MB-ALJN PASS,110026,MORADABAD JN.,12:25:00,Saturday,ALIGARH JN.,12:23:00,Monday
54393,MB-GJL PASSE,110081,MORADABAD JN.,13:35:00,Sunday,GAJRAULA JN.,13:25:00,Tuesday
54394,GJL-MB PASSE,1265,GAJRAULA JN.,16:00:00,Monday,MORADABAD JN.,15:55:00,Monday
54395,MB-NBD PASSE,1338,MORADABAD JN.,17:00:00,Sunday,NAJIBABAD JN.,16:55:00,Tuesday
54396,NBD-MB PASSE,1388,NAJIBABAD JN.,18:35:00,Saturday,MORADABAD JN.,18:30:00,Monday
54397,SHTS-MB PASS,1472,SAMBAHAL HATIM SARAI,20:25:00,Sunday,MORADABAD JN.,20:22:00,Tuesday
54398,MB-SHTS PASS,1492,MORADABAD JN.,20:50:00,Monday,SAMBAHAL HATIM SARAI,20:47:00,Monday
54401,KHURJA MEERU,151009,KHURJA JN,21:30:00,Saturday,MEERUT CITY JN.,21:30:00,Monday
54402,MTC-KRJ PASS,100,MEERUT CITY JN.,12:40:00,Friday,KHURJA JN,12:40:00,Friday
54403,KHURJA MEERU,17,KHURJA JN,13:00:00,Monday,MEERUT CITY JN.,12:58:00,Monday
54404,MEERUT CITY,37,MEERUT CITY JN.,13:25:00,Saturday,KHURJA JN,13:22:00,Monday
54405,KHURJA MEERU,12100,KHURJA JN,15:10:00,Friday,MEERUT CITY JN.,15:05:00,Friday
54406,MTC -KRJ PAS,171,MEERUT CITY JN.,15:50:00,Wednesday,KHURJA JN,15:45:00,Friday
54411,RE-MTC PASSE,219,REWARI JN.,16:35:00,Tuesday,MEERUT CANT,16:34:00,Tuesday
54412,MTC-RE PASSE,244,MEERUT CANT,16:55:00,Saturday,REWARI JN.,16:53:00,Monday
54413,DLI-RE PASSE,269,DELHI JN.,17:15:00,Saturday,REWARI JN.,17:14:00,Monday
54414,RE-DLI PASSE,311,REWARI JN.,17:45:00,Thursday,DELHI JN.,17:43:00,Saturday
54416,RE-DLI PASSE,356,REWARI JN.,18:10:00,Sunday,DELHI JN.,18:08:00,Tuesday
54417,DLI-RE PASSE,41004,DELHI JN.,18:45:00,Monday,REWARI JN.,18:43:00,Monday
54420,RE-DLI PASSE,428,REWARI JN.,19:25:00,Friday,DELHI JN.,19:15:00,Friday
54421,DLI-RE PASSE,462,DELHI JN.,20:02:00,Friday,REWARI JN.,20:01:00,Friday
54423,DLI-BNW  PAS,482,DELHI JN.,20:25:00,Thursday,BHIWANI JN.,20:23:00,Saturday
54424,BIWANI ROHTA,51009,BHIWANI JN.,20:55:00,Saturday,DELHI JN.,20:53:00,Monday
54461,BKI-BARELLY,551,BANDIKUI JN.,21:50:00,Monday,BAREILLY JN.,21:45:00,Monday
54462,BE/BKI PASS,627,BAREILLY JN.,22:45:00,Monday,BANDIKUI JN.,22:43:00,Monday
54463,CH-RKSH PASS,659,CHANDAUSI JN.,23:10:00,Monday,RISHIKESH,23:08:00,Monday
54464,RKSH-CH PASS,735,RISHIKESH,00:30:00,Monday,CHANDAUSI JN.,00:20:00,Monday
54465,FBD-TDL PASS,752,FARRUKHABAD JN,01:00:00,Friday,TUNDLA JN,00:58:00,Friday
54466,TDL-FKD PASS,82100,TUNDLA JN,02:10:00,Tuesday,FARRUKHABAD JN,02:08:00,Tuesday
54467,TDL-ETH PASS,826,TUNDLA JN,02:35:00,Sunday,ETAH,02:30:00,Tuesday
54468,ETH-TDL,88100,ETAH,03:32:00,Wednesday,TUNDLA JN,03:30:00,Friday
54469,TDL-ETH PASS,919,TUNDLA JN,04:17:00,Friday,ETAH,04:15:00,Friday
54470,ETH-TDL PASS,965,ETAH,05:35:00,Thursday,TUNDLA JN,05:30:00,Saturday
54471,DLI - RKSH P,987,DELHI JN.,06:02:00,Friday,RISHIKESH,06:00:00,Friday
54472,RKSH-DLI PAS,110039,RISHIKESH,06:50:00,Monday,DELHI JN.,06:48:00,Monday
54473,DLI SRE PASS,11009100,DELHI JN.,07:33:00,Saturday,SAHARANPUR JN.,07:31:00,Monday
54474,SAHARANPUR N,1117,SAHARANPUR JN.,07:59:00,Tuesday,DELHI JN.,07:57:00,Tuesday
54475,DLI - HW PAS,1132,DELHI JN.,08:16:00,Wednesday,HARIDWAR JN,08:14:00,Friday
54476,DLI - HW PAS,1228,HARIDWAR JN,10:10:00,Friday,DELHI JN.,10:00:00,Friday
54481,HW - RKSH PA,1291,HARIDWAR JN,11:00:00,Tuesday,RISHIKESH,10:58:00,Tuesday
54482,RKSH - HW PA,1327,RISHIKESH,11:40:00,Friday,HARIDWAR JN,11:35:00,Friday
54483,HW-RKSH PASS,1347,HARIDWAR JN,12:08:00,Saturday,RISHIKESH,12:06:00,Monday
54484,RKSH-HW PASS,141005,RISHIKESH,13:35:00,Sunday,HARIDWAR JN,13:30:00,Tuesday
54485,HW-RKSH PASS,1427,HARIDWAR JN,13:55:00,Thursday,RISHIKESH,13:53:00,Saturday
54486,RKSH-HW PASS,151100,RISHIKESH,16:05:00,Friday,HARIDWAR JN,15:30:00,Friday
54531,UMB KLK PASS,1547,AMBALA CANTT JN,16:48:00,Monday,KALKA,16:46:00,Monday
54532,KLK UMB PASS,157100,KALKA,17:11:00,Wednesday,AMBALA CANTT JN,17:09:00,Friday
54539,DELHI AMBALA,161001,HAZRAT NIZAMUDDIN JN,17:55:00,Monday,AMBALA CANTT JN,17:54:00,Monday
54540,AMBALA DELHI,161009,AMBALA CANTT JN,18:09:00,Thursday,HAZRAT NIZAMUDDIN JN,18:08:00,Saturday
54541,MEERUT AMBAL,1623,MEERUT CITY JN.,18:35:00,Tuesday,AMBALA CANTT JN,18:34:00,Tuesday
54542,AMBALA MEERU,1645,AMBALA CANTT JN,19:25:00,Sunday,MEERUT CITY JN.,19:25:00,Tuesday
54551,UMB - BTI PA,100,AMBALA CANTT JN,15:50:00,Thursday,BATHINDA JN,15:50:00,Saturday
54552,BTI - UMB PA,44,BATHINDA JN,16:30:00,Sunday,AMBALA CANTT JN,16:28:00,Tuesday
54553,UMB - DUI PA,75,AMBALA CANTT JN,17:05:00,Saturday,DHURI JN.,17:03:00,Monday
54555,DUI - BTI PA,98,DHURI JN.,17:38:00,Thursday,BATHINDA JN,17:36:00,Saturday
54556,BTI - UMB PA,134,BATHINDA JN,19:40:00,Sunday,AMBALA CANTT JN,19:20:00,Tuesday
54557,UMB - PTA PA,217,AMBALA CANTT JN,20:42:00,Thursday,PATIALA,20:40:00,Saturday
54558,PTA - UMB PA,24100,PATIALA,21:35:00,Wednesday,AMBALA CANTT JN,21:30:00,Friday
54559,BTI-FKA,298,BATHINDA JN,22:20:00,Sunday,FAZILKA JN.,22:18:00,Tuesday
54560,FKA-BTI PASS,317,FAZILKA JN.,22:45:00,Friday,BATHINDA JN,22:35:00,Friday
54561,BTI - FZR  P,353,BATHINDA JN,23:10:00,Friday,FIROZPUR CANTT JN.,23:08:00,Friday
54562,FZR BTI  PAS,416,FIROZPUR CANTT JN.,00:25:00,Sunday,BATHINDA JN,00:15:00,Tuesday
54563,BTI - FZR PA,512,BATHINDA JN,01:50:00,Tuesday,FIROZPUR CANTT JN.,01:49:00,Tuesday
54564,FZR -  BTI,527,FIROZPUR CANTT JN.,02:10:00,Wednesday,BATHINDA JN,02:05:00,Friday
54571,LDH - FZR PA,554,LUDHIANA JN.,02:35:00,Tuesday,FIROZPUR CANTT JN.,02:33:00,Tuesday
54572,FZR - LDH PA,61005,FIROZPUR CANTT JN.,03:20:00,Sunday,LUDHIANA JN.,03:15:00,Tuesday
54575,LDH - LNK PA,657,LUDHIANA JN.,04:10:00,Saturday,LOHIAN KHAS JN.,04:08:00,Monday
54576,LNK - LDH PA,682,LOHIAN KHAS JN.,05:35:00,Wednesday,LUDHIANA JN.,05:30:00,Friday
54581,NLDM - UNA P,727,NANGAL DAM,06:10:00,Saturday,AMB  ANDAURA,06:09:00,Monday
54582,UNA - NLDM P,767,AMB  ANDAURA,06:40:00,Friday,NANGAL DAM,06:38:00,Friday
54601,HSR-ASR PASS,82100,HISAR JN,07:40:00,Saturday,AMRITSAR JN.,07:35:00,Monday
54602,ASR-HSR PASS,826,AMRITSAR JN.,07:52:00,Friday,SADULPUR JN,07:50:00,Friday
54603,HSR-LDH PASS,894,HISAR JN,08:52:00,Monday,LUDHIANA JN.,08:50:00,Monday
54604,LDH-HSR PASS,912,LUDHIANA JN.,09:30:00,Thursday,HISAR JN,09:20:00,Saturday
54605,SDLP-LDH PAS,987,SADULPUR JN,10:23:00,Wednesday,LUDHIANA JN.,10:21:00,Friday
54606,LDH-HSR PASS,110019,LUDHIANA JN.,10:50:00,Friday,HISAR JN,10:48:00,Friday
54611,ASR-PTK PASS,110095,AMRITSAR JN.,12:50:00,Tuesday,PATHANKOT JN.,12:45:00,Tuesday
54612,PTK-ASR  PAS,1138,PATHANKOT JN.,13:28:00,Friday,AMRITSAR JN.,13:26:00,Friday
54613,ASR-PTKPASS,1164,AMRITSAR JN.,13:50:00,Friday,PATHANKOT JN.,13:48:00,Friday
54614,PTK-ASR PASS,1184,PATHANKOT JN.,14:05:00,Sunday,AMRITSAR JN.,14:03:00,Tuesday
54615,ASR - PTK PA,1219,AMRITSAR JN.,14:45:00,Tuesday,PATHANKOT JN.,14:35:00,Tuesday
54616,PTK-ASR PASS,1243,PATHANKOT JN.,15:10:00,Tuesday,AMRITSAR JN.,15:08:00,Tuesday
54621,JUC - PTK PA,129100,JALANDHAR CITY JN.,15:43:00,Tuesday,PATHANKOT JN.,15:41:00,Tuesday
54622,PTK - JUC PA,1335,PATHANKOT JN.,16:15:00,Saturday,JALANDHAR CITY JN.,16:13:00,Monday
54625,JJJ - JUC PA,1378,JAIJON DOABA,16:50:00,Friday,JALANDHAR CITY JN.,16:49:00,Friday
54626,JUC - JJJ PA,141003,JALANDHAR CITY JN.,17:30:00,Saturday,JAIJON DOABA,17:27:00,Monday
54631,DUI JHL HSR,1427,BHIWANI JN.,18:00:00,Wednesday,DHURI JN.,17:59:00,Friday
54632,DHURI -SSA P,1476,DHURI JN.,18:40:00,Tuesday,SIRSA,18:35:00,Tuesday
54633,SIRSA- LUDHI,1526,SIRSA,20:10:00,Tuesday,LUDHIANA JN.,20:05:00,Tuesday
54634,LDH HSR PASS,161100,LUDHIANA JN.,21:50:00,Friday,BHIWANI JN.,21:47:00,Friday
54635,HISAR LUDHIN,163100,HISAR JN,22:13:00,Wednesday,LUDHIANA JN.,22:10:00,Friday
54636,LUDHINA HISA,1647,LUDHIANA JN.,22:50:00,Thursday,HISAR JN,22:50:00,Saturday
54637,JUC-HSX PASS,100,HOSHIARPUR,13:20:00,Sunday,JALANDHAR CITY JN.,13:20:00,Tuesday
54638,HSX-JUC DMU,37,JALANDHAR CITY JN.,14:08:00,Monday,HOSHIARPUR,14:05:00,Monday
54641,DLI-FZR PASS,175,DELHI JN.,16:45:00,Friday,FIROZPUR CANTT JN.,16:40:00,Friday
54642,FZR - DLI PA,441,FIROZPUR CANTT JN.,21:20:00,Tuesday,DELHI JN.,21:10:00,Tuesday
54643,JUC-FZR DMU,554,JALANDHAR CITY JN.,23:10:00,Wednesday,FIROZPUR CANTT JN.,23:07:00,Friday
54644,FZR-JUC PASS,59100,FIROZPUR CANTT JN.,00:25:00,Saturday,JALANDHAR CITY JN.,00:20:00,Monday
54645,LDH-FZR PASS,629,LUDHIANA JN.,01:00:00,Tuesday,FIROZPUR CANTT JN.,00:58:00,Tuesday
54646,FZR-LDH PASS,698,FIROZPUR CANTT JN.,02:10:00,Friday,LUDHIANA JN.,02:08:00,Friday
54651,JAT-UHP DMU,726,JAMMU TAWI,02:40:00,Wednesday,UDHAMPUR,02:38:00,Friday
54654,UHP-JAT DMU,767,UDHAMPUR,03:20:00,Friday,JAMMU TAWI,03:18:00,Friday
54701,BTI LGH PASN,819,BATHINDA JN,04:15:00,Monday,LALGARH JN.,04:10:00,Monday
54702,LGH-ABS PASS,847,LALGARH JN.,04:45:00,Thursday,ABOHAR,04:44:00,Saturday
54703,ABS JU PASSE,964,ABOHAR,06:30:00,Wednesday,JODHPUR JN.,06:28:00,Friday
54704,JU BTI PASEN,11001003,JODHPUR JN.,07:10:00,Wednesday,BATHINDA JN,07:08:00,Friday
54751,RE-SGNR  PAS,1128,REWARI JN.,10:05:00,Monday,SHRI GANGANAGAR,10:00:00,Monday
54752,SGNR-RE PASS,1197,SHRI GANGANAGAR,11:15:00,Thursday,REWARI JN.,11:13:00,Saturday
54753,BTI-SGNR PAS,126100,BATHINDA JN,12:10:00,Wednesday,SHRI GANGANAGAR,12:08:00,Friday
54754,SGNR-BTI PAS,1265,SHRI GANGANAGAR,12:55:00,Thursday,BATHINDA JN,12:55:00,Saturday
54755,BTI-SGNR PAS,100,BATHINDA JN,15:15:00,Tuesday,SHRI GANGANAGAR,15:15:00,Tuesday
54756,SGNR-BTI PAS,68,SHRI GANGANAGAR,16:20:00,Sunday,BATHINDA JN,16:18:00,Tuesday
54757,UMB-SGNR PAS,138,AMBALA CANTT JN,18:00:00,Monday,SHRI GANGANAGAR,17:55:00,Monday
54758,SGNR-UMB PAS,263,SHRI GANGANAGAR,19:45:00,Monday,AMBALA CANTT JN,19:43:00,Monday
54759,SGNR-SOG PAS,31003,SHRI GANGANAGAR,20:20:00,Wednesday,SURATGARH JN.,20:19:00,Friday
54760,SOG-SGNR PAS,42100,SURATGARH JN.,22:30:00,Wednesday,SHRI GANGANAGAR,22:29:00,Friday
54761,SGNR-SOG PAS,448,SHRI GANGANAGAR,23:10:00,Sunday,SURATGARH JN.,23:05:00,Tuesday
54762,SOG-SGNR PAS,5100100,SURATGARH JN.,23:55:00,Friday,SHRI GANGANAGAR,23:53:00,Friday
54763,SDLP SGNR PA,541,SADULPUR JN,00:35:00,Sunday,SHRI GANGANAGAR,00:33:00,Tuesday
54764,SGNR SDLP PA,569,SHRI GANGANAGAR,01:05:00,Tuesday,SADULPUR JN,01:03:00,Tuesday
54765,DUI-BTI PASS,638,DHURI JN.,02:02:00,Saturday,BATHINDA JN,02:00:00,Monday
54766,BTI-DUI PASS,676,BATHINDA JN,04:05:00,Saturday,DHURI JN.,04:00:00,Monday
54781,BTI-RE PAASE,713,BATHINDA JN,04:40:00,Tuesday,REWARI JN.,04:37:00,Tuesday
54782,RE-BTI PASS,826,REWARI JN.,06:50:00,Wednesday,BATHINDA JN,06:40:00,Friday
54783,FKA-RE PASSE,110092,FAZILKA JN.,12:00:00,Wednesday,REWARI JN.,11:50:00,Friday
54784,RE-FKA PASSE,123100,REWARI JN.,15:05:00,Saturday,FAZILKA JN.,15:02:00,Monday
54785,FZR-FKA PASS,1267,FIROZPUR CANTT JN.,16:00:00,Saturday,FAZILKA JN.,16:00:00,Monday
54786,FKA-FZR PASS,100,FAZILKA JN.,12:05:00,Saturday,FIROZPUR CANTT JN.,12:05:00,Monday
54787,BNW-RE PASSE,17,BHIWANI JN.,12:33:00,Friday,REWARI JN.,12:31:00,Friday
54788,RE-BNW PASSE,37,REWARI JN.,12:55:00,Thursday,BHIWANI JN.,12:52:00,Saturday
54789,RE BKN PASSE,111,REWARI JN.,14:25:00,Wednesday,BIKANER JN.,14:23:00,Friday
54790,BKN RE PASSE,175,BIKANER JN.,15:35:00,Saturday,REWARI JN.,15:30:00,Monday
54791,MTJ-BNW PASS,362,MATHURA JN.,18:20:00,Saturday,BHIWANI JN.,18:15:00,Monday
54792,BNW-MTJ PASS,425,BHIWANI JN.,19:51:00,Thursday,MATHURA JN.,19:46:00,Saturday
54793,SWM-MTJ PASS,51004,SAWAI MADHOPUR JN,21:30:00,Saturday,MATHURA JN.,21:20:00,Monday
54794,MTJ-SWM PASS,537,MATHURA JN.,22:20:00,Tuesday,SAWAI MADHOPUR JN,22:15:00,Tuesday
54803,JU - ADI PAS,57100,JODHPUR JN.,23:05:00,Wednesday,AHMEDABAD,23:03:00,Friday
54804,ADI - JU PAS,589,AHMEDABAD,23:25:00,Tuesday,JODHPUR JN.,23:24:00,Tuesday
54805,JAIPUR PASSE,613,AHMEDABAD,23:54:00,Wednesday,JAIPUR JN.,23:53:00,Friday
54806,JP ADI PASSN,651,JAIPUR JN.,01:30:00,Monday,AHMEDABAD,01:30:00,Monday
54809,RE-JU PASS,100,REWARI JN.,08:20:00,Sunday,JODHPUR JN.,08:20:00,Tuesday
54810,JU-RE PASSEN,37,JODHPUR JN.,08:54:00,Monday,REWARI JN.,08:53:00,Monday
54813,JU-BME PASS,61,JODHPUR JN.,09:25:00,Thursday,BARMER,09:24:00,Saturday
54819,JSM-JU    PA,8100,JAISALMER,09:50:00,Wednesday,JODHPUR JN.,09:49:00,Friday
54820,JU-JSM  PASS,113,JODHPUR JN.,11:30:00,Saturday,JAISALMER,11:20:00,Monday
54822,MKN PBC PASS,146,MAKRANA JN.,12:20:00,Sunday,PARVATSAR CITY,12:10:00,Tuesday
54825,JU-BARA  PAS,225,JODHPUR JN.,13:48:00,Saturday,BILARA,13:45:00,Monday
54826,BARA-JU  PAS,288,BILARA,15:25:00,Wednesday,JODHPUR JN.,15:15:00,Friday
54833,JP HSR PASS,475,JAIPUR JN.,19:55:00,Saturday,HISAR JN,19:50:00,Monday
54834,HSR JP PASS,539,HISAR JN,20:55:00,Monday,JAIPUR JN.,20:53:00,Monday
54835,HSR-RE PAS.,613,HISAR JN,22:30:00,Thursday,REWARI JN.,22:27:00,Saturday
54836,RE-HSR PASS.,634,REWARI JN.,22:55:00,Wednesday,HISAR JN,22:53:00,Friday
54881,BME - MBF PA,651,BARMER,23:55:00,Friday,MUNABAO,23:55:00,Friday
54882,MBF - BME PA,100,MUNABAO,17:20:00,Sunday,BARMER,17:20:00,Tuesday
55001,GKP-AY PASSE,28,GORAKHPUR JN.,17:47:00,Monday,AYODHYA,17:46:00,Monday
55002,AY-GKP  PASS,77,AYODHYA,18:50:00,Saturday,GORAKHPUR JN.,18:35:00,Monday
55007,PPTA-GKP PAS,161,PATLIPUTRA,20:25:00,Monday,GORAKHPUR JN.,20:22:00,Monday
55008,GKP-PPTA PAS,228,GORAKHPUR JN.,21:25:00,Sunday,PATLIPUTRA,21:24:00,Tuesday
55009,BTT-CPR- PAS,272,CHHAPRA JN.,22:15:00,Tuesday,BHATNI JN.,22:14:00,Tuesday
55010,CPR-BTT PASS,314,BHATNI JN.,23:25:00,Monday,CHHAPRA JN.,23:20:00,Monday
55011,SV-GKP PASSE,339,SIWAN JN.,23:45:00,Tuesday,GORAKHPUR JN.,23:43:00,Tuesday
55012,GKP-SV PASSE,381,GORAKHPUR JN.,00:15:00,Wednesday,SIWAN JN.,00:13:00,Friday
55013,CPR-BSB PASS,426,CHHAPRA JN.,00:50:00,Friday,VARANASI CITY,00:48:00,Friday
55014,MUV-CPR PASS,474,VARANASI CITY,01:25:00,Friday,CHHAPRA JN.,01:23:00,Friday
55017,PR-MAU PASSA,498,CHHAPRA JN.,02:00:00,Saturday,MAU JN.,01:50:00,Monday
55018,MAU-CPR PASS,552,MAU JN.,02:55:00,Tuesday,CHHAPRA JN.,02:53:00,Tuesday
55019,CPR-GKP PASS,621,CHHAPRA JN.,04:30:00,Monday,GORAKHPUR JN.,04:25:00,Monday
55020,GKP-CPR PASS,666,GORAKHPUR JN.,05:05:00,Monday,CHHAPRA JN.,05:03:00,Monday
55021,SPJ-SV PASSE,729,SAMASTIPUR JN.,05:47:00,Saturday,SIWAN JN.,05:45:00,Monday
55022,SV-SPJ PASSE,743,SIWAN JN.,06:01:00,Sunday,SAMASTIPUR JN.,06:00:00,Tuesday
55025,GKP-GD  PASS,771,GORAKHPUR JN.,06:24:00,Monday,GONDA JN.,06:22:00,Monday
55026,GD-GKP PASSE,81005,GONDA JN.,07:15:00,Tuesday,GORAKHPUR JN.,07:05:00,Tuesday
55027,GKP-GD PASSE,822,GORAKHPUR JN.,07:35:00,Saturday,GONDA JN.,07:33:00,Monday
55028,GD-GKP  PASS,89100,GONDA JN.,08:40:00,Sunday,GORAKHPUR JN.,08:38:00,Tuesday
55029,NKE-GKP PASS,896,NARKATIAGANJ JN.,09:10:00,Wednesday,GORAKHPUR JN.,09:05:00,Friday
55030,GKP-NKE PASS,949,GORAKHPUR JN.,09:49:00,Friday,NARKATIAGANJ JN.,09:47:00,Friday
55031,JEA-LJN  PAS,989,NAKAHA JUNGLE,10:20:00,Friday,LUCKNOW JN.,10:18:00,Friday
55032,DAL-JEA PASS,110035,DALIGANJ JN,11:20:00,Tuesday,NAKAHA JUNGLE,11:15:00,Tuesday
55033,GD-SSC  PASS,110069,GONDA JN.,11:50:00,Wednesday,SITAPUR CANTT,11:48:00,Friday
55034,SPC-GD  PASS,110097,SITAPUR CITY JN.,12:10:00,Tuesday,GONDA JN.,12:08:00,Tuesday
55035,GD-SCC PASSE,1162,GONDA JN.,13:00:00,Sunday,SITAPUR CANTT,12:58:00,Tuesday
55036,SCC-GD PASSE,1186,SITAPUR CANTT,13:47:00,Sunday,GONDA JN.,13:37:00,Tuesday
55037,BUW-SPC  PAS,121100,BURHWAL JN.,14:10:00,Wednesday,SITAPUR CITY JN.,14:08:00,Friday
55038,SCC-BUW  PAS,1241,SITAPUR CANTT,14:33:00,Sunday,BURHWAL JN.,14:31:00,Tuesday
55041,NKE-GKP PASS,1283,NARKATIAGANJ JN.,15:20:00,Saturday,GORAKHPUR JN.,15:15:00,Monday
55042,GKP-BTH PASS,1321,GORAKHPUR JN.,15:47:00,Wednesday,BETTIAH,15:45:00,Friday
55043,GKP-NTV PASS,1337,GORAKHPUR JN.,16:24:00,Wednesday,NAUTANWA,16:22:00,Friday
55044,NTV-GKP PASS,139100,NAUTANWA,17:12:00,Thursday,GORAKHPUR JN.,17:07:00,Saturday
55045,SCC-SPN PASS,1394,SITAPUR CANTT,17:22:00,Wednesday,SHAHJAHANPUR JN,17:20:00,Friday
55046,SPN-SCC PASS,1443,SHAHJAHANPUR JN,18:05:00,Monday,SITAPUR CANTT,18:00:00,Monday
55049,JEA-DAL PASS,1554,NAKAHA JUNGLE,19:50:00,Thursday,DALIGANJ JN,19:48:00,Saturday
55050,LJN-JEA  PAS,1571,LUCKNOW JN.,20:28:00,Wednesday,NAKAHA JUNGLE,20:26:00,Friday
55051,GKP- NTV PAS,1579,GORAKHPUR JN.,21:20:00,Friday,NAUTANWA,21:00:00,Friday
55052,NTV-GKP  PAS,1582,NAUTANWA,21:35:00,Sunday,GORAKHPUR JN.,21:33:00,Tuesday
55055,CPJ-GKP PASS,161006,KAPTANGANJ JN.,21:56:00,Tuesday,GORAKHPUR JN.,21:54:00,Tuesday
55056,GKP-CPJ PASS,1623,GORAKHPUR JN.,22:12:00,Sunday,KAPTANGANJ JN.,22:10:00,Tuesday
55071,NKE-GKP PASS,1639,NARKATIAGANJ JN.,22:27:00,Thursday,GORAKHPUR JN.,22:25:00,Saturday
55072,GKP-NKE PASS,1651,GORAKHPUR JN.,22:41:00,Thursday,NARKATIAGANJ JN.,22:39:00,Saturday
55073,NKE-GKP PASS,1668,NARKATIAGANJ JN.,22:59:00,Tuesday,GORAKHPUR JN.,22:57:00,Tuesday
55074,GKP-NKE PASS,1685,GORAKHPUR JN.,23:13:00,Tuesday,NARKATIAGANJ JN.,23:11:00,Tuesday
55075,SV-GKP PASSA,171002,SIWAN JN.,23:29:00,Sunday,GORAKHPUR JN.,23:27:00,Tuesday
55076,GKP-SV PASSA,1714,GORAKHPUR JN.,23:42:00,Monday,SIWAN JN.,23:40:00,Monday
55077,GKP-BNY PASS,1735,GORAKHPUR JN.,00:03:00,Monday,BARHNI,00:01:00,Monday
55078,BNY-GKP PASS,1777,BARHNI,01:45:00,Thursday,GORAKHPUR JN.,01:35:00,Saturday
55079,BTH-GKP PASS,1784,BETTIAH,01:59:00,Sunday,GORAKHPUR JN.,01:57:00,Tuesday
55080,GKP-NKE PASS,181005,GORAKHPUR JN.,02:16:00,Tuesday,NARKATIAGANJ JN.,02:14:00,Tuesday
55081,NKE-GKP PASS,183100,NARKATIAGANJ JN.,02:38:00,Wednesday,GORAKHPUR JN.,02:36:00,Friday
55082,GKP-NKE PASS,1848,GORAKHPUR JN.,02:55:00,Thursday,NARKATIAGANJ JN.,02:53:00,Saturday
55101,BTT-BHJ  PAS,1891,BHATNI JN.,03:52:00,Wednesday,BARHAJ BAZAR,03:43:00,Friday
55102,BHJ-BTT PASS,1926,BARHAJ BAZAR,04:21:00,Thursday,BHATNI JN.,04:19:00,Saturday
55103,BTT-BHJ  PAS,1943,BHATNI JN.,04:50:00,Saturday,BARHAJ BAZAR,04:45:00,Monday
55104,BHJ-BTT PASS,1985,BARHAJ BAZAR,05:33:00,Monday,BHATNI JN.,05:31:00,Monday
55105,SRU-BHJ PASS,2100100100,SALEMPUR JN.,05:50:00,Monday,BARHAJ BAZAR,05:48:00,Monday
55106,BHJ-SRU PASS,210016,BARHAJ BAZAR,06:10:00,Saturday,SALEMPUR JN.,06:08:00,Monday
55107,SV-THE PASSE,210056,SIWAN JN.,07:10:00,Tuesday,THAWE JN.,07:05:00,Tuesday
55108,THE-SV PASSE,210079,THAWE JN.,07:40:00,Saturday,SIWAN JN.,07:38:00,Monday
55109,SV-THE PASSE,211008,SIWAN JN.,08:09:00,Thursday,THAWE JN.,08:07:00,Saturday
55110,THE-SV PASSE,2122,THAWE JN.,08:28:00,Sunday,SIWAN JN.,08:26:00,Tuesday
55111,SV-THE PASSE,2134,SIWAN JN.,08:43:00,Friday,THAWE JN.,08:41:00,Friday
55112,THE-SV PASSE,2155,THAWE JN.,10:05:00,Sunday,SIWAN JN.,10:05:00,Tuesday
55113,SV-THE PASSE,100,SIWAN JN.,21:45:00,Friday,THAWE JN.,21:45:00,Friday
55114,THE-SV PASSE,2100,THAWE JN.,22:05:00,Friday,SIWAN JN.,22:03:00,Friday
55115,CPR-SV PASSE,32,CHHAPRA JN.,22:22:00,Wednesday,BHATNI JN.,22:20:00,Friday
55116,SV-CPR PASSE,47,BHATNI JN.,22:38:00,Saturday,CHHAPRA JN.,22:36:00,Monday
55119,GKP-BSB PASS,76,GORAKHPUR JN.,23:07:00,Thursday,VARANASI CITY,23:05:00,Saturday
55120,BSB-GKP PASS,99,VARANASI CITY,23:50:00,Sunday,GORAKHPUR JN.,23:45:00,Tuesday
