Train_No,Train_Name,distance,Source_Station_Name,departure_time,day_of_departure,Destination_Station_Name,arrival_time,day_of_arrival
40615,MSB-CGL EMU,2207,CHENNAI BEACH,08:10:07,Sunday,CHENGALPATTU,11:17:55,Friday
40616,CGL-MSB EMU,1751,CHENGALPATTU,01:38:33,Wednesday,CHENNAI BEACH,10:09:52,Saturday
40617,MSB-CGL EMU,2257,CHENNAI BEACH,15:00:50,Thursday,CHENGALPATTU,23:23:53,Saturday
40618,CGL-MSB EMU,1923,CHENGALPATTU,22:54:30,Saturday,CHENNAI BEACH,18:05:55,Tuesday
40619,MSB-CGL EMU,1595,CHENNAI BEACH,09:22:53,Friday,CHENGALPATTU,06:34:44,Thursday
40621,MSB-CGL EMU,896,CHENNAI BEACH,19:29:31,Tuesday,CHENGALPATTU,17:24:21,Friday
40622,CGL-MSB EMU,1757,CHENGALPATTU,19:44:49,Friday,CHENNAI BEACH,13:29:42,Sunday
40623,MSB-CGL EMU,2993,CHENNAI BEACH,04:39:15,Sunday,CHENGALPATTU,12:46:33,Wednesday
40624,CGL-MSB EMU,264,CHENGALPATTU,08:07:54,Sunday,CHENNAI BEACH,08:49:52,Saturday
40625,MSB-CGL EMU,1512,CHENNAI BEACH,00:24:35,Friday,CHENGALPATTU,15:52:55,Sunday
40626,CGL-MSB EMU,1935,CHENGALPATTU,18:45:52,Wednesday,CHENNAI BEACH,13:39:44,Thursday
40627,MSB-CGL EMU,399,CHENNAI BEACH,16:51:43,Saturday,CHENGALPATTU,20:46:08,Thursday
40628,CGL-MSB EMU,79,CHENGALPATTU,19:28:10,Tuesday,CHENNAI BEACH,19:21:23,Wednesday
40629,MSB-CGL EMU,1280,CHENNAI BEACH,02:29:44,Saturday,CHENGALPATTU,20:08:14,Tuesday
40630,CGL-MSB EMU,1407,CHENGALPATTU,15:46:02,Sunday,CHENNAI BEACH,15:18:35,Tuesday
40631,MSB-CGL EMU,455,CHENNAI BEACH,11:22:20,Wednesday,CHENGALPATTU,06:44:55,Friday
40632,CGL-MSB EMU,2467,CHENGALPATTU,03:07:51,Monday,CHENNAI BEACH,17:59:30,Thursday
40633,MSB-CGL EMU,2876,CHENNAI BEACH,06:59:53,Saturday,CHENGALPATTU,07:28:30,Tuesday
40634,CGL-MSB EMU,2427,CHENGALPATTU,00:36:46,Sunday,CHENNAI BEACH,10:05:12,Monday
40635,MSB-CGL EMU,2798,CHENNAI BEACH,20:22:00,Thursday,CHENGALPATTU,04:36:03,Tuesday
40636,CGL-MSB EMU,1055,CHENGALPATTU,05:38:24,Monday,CHENNAI BEACH,14:24:05,Thursday
40637,MSB-CGL EMU,1303,CHENNAI BEACH,14:16:20,Wednesday,CHENGALPATTU,10:16:51,Saturday
40638,CGL-MSB EMU,1196,CHENGALPATTU,06:06:22,Tuesday,CHENNAI BEACH,03:29:58,Sunday
40639,MSB-CGL EMU,1457,CHENNAI BEACH,07:45:45,Tuesday,CHENGALPATTU,04:18:43,Monday
40640,CGL-MSB EMU,1390,CHENGALPATTU,11:12:29,Monday,CHENNAI BEACH,07:56:35,Sunday
40641,MSB-CGL EMU,2513,CHENNAI BEACH,21:17:15,Tuesday,CHENGALPATTU,05:45:21,Tuesday
40642,CGL-MSB EMU,2115,CHENGALPATTU,04:26:55,Thursday,CHENNAI BEACH,00:08:59,Sunday
40643,MSB-CGL EMU,1023,CHENNAI BEACH,17:46:46,Sunday,CHENGALPATTU,00:58:10,Sunday
40644,CGL-MSB EMU,1997,CHENGALPATTU,20:52:30,Tuesday,CHENNAI BEACH,03:09:34,Monday
40645,MSB-CGL EMU,2563,CHENNAI BEACH,20:00:45,Monday,CHENGALPATTU,04:09:36,Friday
40646,CGL-MSB EMU,977,CHENGALPATTU,00:20:19,Tuesday,CHENNAI BEACH,15:24:57,Friday
40647,MSB-CGL EMU,556,CHENNAI BEACH,04:00:57,Friday,CHENGALPATTU,23:57:25,Sunday
40648,CGL-MSB EMU,958,CHENGALPATTU,16:07:34,Thursday,CHENNAI BEACH,04:40:31,Thursday
40649,MSB-CGL EMU,2220,CHENNAI BEACH,09:12:47,Thursday,CHENGALPATTU,07:19:21,Sunday
40650,CGL-MSB EMU,1928,CHENGALPATTU,12:52:17,Friday,CHENNAI BEACH,14:28:53,Tuesday
40651,MSB-CGL EMU,2509,CHENNAI BEACH,12:57:22,Wednesday,CHENGALPATTU,15:27:34,Tuesday
40652,CGL-MSB EMU,2298,CHENGALPATTU,10:43:40,Saturday,CHENNAI BEACH,04:43:15,Wednesday
40653,MSB-CGL EMU,1890,CHENNAI BEACH,10:09:38,Wednesday,CHENGALPATTU,10:33:53,Saturday
40654,CGL-MSB EMU,1752,CHENGALPATTU,12:16:29,Sunday,CHENNAI BEACH,18:27:27,Tuesday
40655,MSB-CGL EMU,34,CHENNAI BEACH,11:10:02,Monday,CHENGALPATTU,01:09:12,Sunday
40656,CGL-MSB EMU,1001,CHENGALPATTU,00:48:25,Saturday,CHENNAI BEACH,18:44:06,Friday
40657,MSB-CGL EMU,294,CHENNAI BEACH,03:27:19,Saturday,CHENGALPATTU,09:20:33,Thursday
40658,CGL-MSB EMU,1044,CHENGALPATTU,18:10:27,Thursday,CHENNAI BEACH,08:55:30,Saturday
40659,MSB-CGL EMU,2393,CHENNAI BEACH,09:31:57,Friday,CHENGALPATTU,04:29:22,Tuesday
40660,CGL-MSB EMU,262,CHENGALPATTU,16:13:02,Thursday,CHENNAI BEACH,03:26:22,Friday
40661,MSB-CGL EMU,2593,CHENNAI BEACH,15:38:16,Saturday,CHENGALPATTU,06:47:53,Sunday
40662,CGL-MSB EMU,642,CHENGALPATTU,17:28:28,Wednesday,CHENNAI BEACH,10:33:47,Wednesday
40663,MSB-CGL EMU,2120,CHENNAI BEACH,18:41:54,Monday,CHENGALPATTU,07:14:54,Sunday
40664,CGL-MSB EMU,2622,CHENGALPATTU,00:00:56,Sunday,CHENNAI BEACH,15:30:30,Sunday
40665,MSB - CGL EM,1325,CHENNAI BEACH,08:27:55,Monday,CHENGALPATTU,12:04:26,Tuesday
40666,CGL-MSB EMU,2079,CHENGALPATTU,18:05:43,Tuesday,CHENNAI BEACH,04:36:49,Wednesday
40701,MSB-TMLP EMU,295,CHENNAI BEACH,15:30:09,Wednesday,TIRUMALPUR,01:04:06,Saturday
40702,TMLP-MSB EMU,636,TIRUMALPUR,09:23:09,Thursday,CHENNAI BEACH,05:24:05,Thursday
40704,TMLP-MSB EMU,55,TIRUMALPUR,16:41:37,Thursday,CHENNAI BEACH,19:37:51,Saturday
40705,MSB-TMLP EMU,1620,CHENNAI BEACH,19:41:49,Tuesday,TIRUMALPUR,03:46:05,Monday
40706,TMLP-MSB EMU,1083,TIRUMALPUR,14:29:10,Wednesday,CHENNAI BEACH,07:25:14,Saturday
40707,MSB-TMLP EMU,547,CHENNAI BEACH,00:37:51,Monday,TIRUMALPUR,06:08:57,Sunday
40708,TMLP-MSB EMU,1324,TIRUMALPUR,21:55:03,Tuesday,CHENNAI BEACH,14:57:51,Saturday
40709,MSB-TMLP EMU,1089,CHENNAI BEACH,18:10:43,Tuesday,TIRUMALPUR,13:39:07,Sunday
40711,MSB-TMLP EMU,2333,CHENNAI BEACH,01:40:46,Thursday,TIRUMALPUR,11:01:59,Thursday
40712,TMLP-MSB EMU,2217,TIRUMALPUR,08:52:06,Thursday,CHENNAI BEACH,10:50:15,Wednesday
40751,MSB-TMLP EMU,681,CHENNAI BEACH,12:28:54,Thursday,TIRUMALPUR,18:00:30,Thursday
40752,TMLP-MSB EMU,2744,TIRUMALPUR,23:08:03,Sunday,CHENNAI BEACH,21:24:42,Sunday
40754,TMLP - MSB E,2963,TIRUMALPUR,03:40:52,Tuesday,CHENNAI BEACH,06:01:59,Friday
40755,MSB-TMLP EMU,1193,CHENNAI BEACH,03:50:49,Thursday,TIRUMALPUR,07:14:50,Friday
40756,TMLP-MSB EMU,1575,TIRUMALPUR,10:40:59,Tuesday,CHENNAI BEACH,04:10:26,Wednesday
40757,MSB-TMLP EMU,1297,CHENNAI BEACH,08:35:31,Sunday,TIRUMALPUR,04:00:02,Thursday
40758,TMLP-MSB EMU,648,TIRUMALPUR,13:38:43,Tuesday,CHENNAI BEACH,03:06:15,Wednesday
40759,MSB-TMLP EMU,1639,CHENNAI BEACH,00:48:50,Monday,TIRUMALPUR,13:34:12,Monday
40761,MSB-TMLP EMU,2316,CHENNAI BEACH,20:27:14,Thursday,TIRUMALPUR,02:21:01,Saturday
40762,TMLP-MSB EMU,2159,TIRUMALPUR,01:16:22,Sunday,CHENNAI BEACH,05:35:40,Friday
40801,MSB-CJ EMU L,2773,CHENNAI BEACH,13:07:13,Thursday,KANCHIPURAM,17:43:49,Friday
40802,CJ-MSB EMU L,1189,KANCHIPURAM,17:39:01,Sunday,CHENNAI BEACH,07:19:45,Friday
40803,MSB-CJ EMU L,654,CHENNAI BEACH,21:24:59,Monday,KANCHIPURAM,07:21:59,Friday
40804,CJ-MSB EMU L,446,KANCHIPURAM,09:14:26,Saturday,CHENNAI BEACH,19:09:10,Wednesday
40901,CGL-TMLP EMU,1204,CHENGALPATTU,18:46:17,Wednesday,TIRUMALPUR,10:06:38,Thursday
40902,TMLP-CGL EMU,2306,TIRUMALPUR,12:30:08,Mondayd,CHENGALPATTU,00:35:35,Friday
41001,MSB-VLCY,2606,CHENNAI BEACH,20:40:00,Thursdayd,VELACHEERY,09:17:27,Saturday
41003,MSB-VLCY,83,CHENNAI BEACH,07:13:21,Tuesdayd,VELACHEERY,17:28:34,Monday
41006,VLCY-MSB,2251,VELACHEERY,01:51:25,Fridayd,CHENNAI BEACH,04:37:27,Tuesday
41008,VLCY-MSB,2471,VELACHEERY,17:54:56,Wednesdayd,CHENNAI BEACH,12:17:20,Wednesday
41009,MSB-VLCY,1542,CHENNAI BEACH,11:51:16,Tuesdayd,VELACHEERY,09:36:31,Tuesday
41012,VLCY-MSB,1143,VELACHEERY,19:01:29,Wednesdayd,CHENNAI BEACH,22:12:05,Tuesday
41013,MSB-VLCY,877,CHENNAI BEACH,11:54:33,Fridayd,VELACHEERY,04:43:15,Thursday
41014,VLCY-MSB,269,VELACHEERY,20:00:19,Mondayd,CHENNAI BEACH,02:52:22,Sunday
41015,MSB-VLCY,826,CHENNAI BEACH,10:05:25,Saturdayd,VELACHEERY,20:42:10,Friday
41016,VLCY-MSB,1625,VELACHEERY,00:21:44,Fridayd,CHENNAI BEACH,15:00:24,Friday
41017,MSB-VLCY,2498,CHENNAI BEACH,12:24:41,Mondayd,VELACHEERY,21:54:34,Wednesday
41020,VLCY-MSB,209,VELACHEERY,18:27:45,Fridayd,CHENNAI BEACH,07:50:07,Monday
41021,MSB-VLCY,2729,CHENNAI BEACH,02:54:46,Fridayd,VELACHEERY,10:13:39,Friday
41022,VLCY-MSBEMUL,1586,VELACHEERY,23:04:56,Thursdayd,CHENNAI BEACH,23:53:09,Friday
41023,MSB-VLCY,1071,CHENNAI BEACH,21:20:47,Tuesdayd,VELACHEERY,11:01:43,Monday
41024,VLCY-MSBEMUL,328,VELACHEERY,01:13:36,Sundayd,CHENNAI BEACH,14:28:13,Tuesday
41028,VLCY-MSBEMUL,1325,VELACHEERY,02:01:15,Saturdayd,CHENNAI BEACH,11:50:44,Tuesday
41029,MSB-VLCY,2150,CHENNAI BEACH,02:08:27,Fridayd,VELACHEERY,10:41:24,Wednesday
41033,MSB-VLCY,2233,CHENNAI BEACH,15:19:44,Sundayd,VELACHEERY,04:15:16,Saturday
41035,MSB-VLCY,215,CHENNAI BEACH,12:25:14,Tuesdayd,VELACHEERY,19:03:33,Thursday
41036,VLCY-MSBEMUL,2753,VELACHEERY,05:40:54,Thursdayd,CHENNAI BEACH,02:27:47,Wednesday
41038,VLCY-MSBEMUL,2578,VELACHEERY,01:51:40,Mondayd,CHENNAI BEACH,04:13:00,Tuesday
41040,VLCY-MSBEMUL,2244,VELACHEERY,22:37:03,Wednesdayd,CHENNAI BEACH,07:20:11,Thursday
41042,VLCY-MSBEMUL,2739,VELACHEERY,19:40:32,Mondayd,CHENNAI BEACH,11:04:19,Friday
41043,MSB-VLCY,542,CHENNAI BEACH,03:40:55,Saturdayd,VELACHEERY,19:29:05,Saturday
41046,VLCY-MSBEMUL,427,VELACHEERY,23:52:52,Mondayd,CHENNAI BEACH,01:57:57,Friday
41048,VLCY-MSBEMUL,300,VELACHEERY,09:38:34,Mondayd,CHENNAI BEACH,23:18:37,Wednesday
41050,VLCY-MSBEMUL,610,VELACHEERY,09:14:33,Sundayd,CHENNAI BEACH,21:12:15,Tuesday
41051,MSB-VLCY,525,CHENNAI BEACH,23:24:39,Thursdayd,VELACHEERY,23:45:52,Wednesday
41055,MSB-VLCY,1671,CHENNAI BEACH,11:51:52,Fridayd,VELACHEERY,07:16:01,Sunday
41056,VLCY-MSBEMUL,2261,VELACHEERY,13:45:59,Sundayd,CHENNAI BEACH,21:28:33,Thursday
41057,MSB-VLCY,361,CHENNAI BEACH,14:18:29,Tuesdayd,VELACHEERY,17:01:41,Thursday
41060,VLCY-MSBEMUL,148,VELACHEERY,11:06:51,Saturdayd,CHENNAI BEACH,20:49:33,Tuesday
41061,MSB-VLCY,1823,CHENNAI BEACH,07:25:44,Fridayd,VELACHEERY,08:48:43,Sunday
41063,MSB-VLCY,1767,CHENNAI BEACH,11:50:01,Sundayd,VELACHEERY,04:41:00,Thursday
41064,VLCY-MSBEMUL,1874,VELACHEERY,13:42:45,Mondayd,CHENNAI BEACH,13:44:38,Thursday
41065,MSB-VLCY,1454,CHENNAI BEACH,02:34:35,Saturdayd,VELACHEERY,22:34:19,Wednesday
41069,MSB-VLCY,2878,CHENNAI BEACH,05:54:51,Fridayd,VELACHEERY,02:43:48,Wednesday
41070,VLCY-MSBEMUL,1297,VELACHEERY,07:39:09,Thursdayd,CHENNAI BEACH,10:00:59,Friday
41073,MSB-VLCY,2876,CHENNAI BEACH,08:47:06,Saturdayd,VELACHEERY,07:59:18,Wednesday
41076,VLCY-MSBEMUL,2861,VELACHEERY,18:26:44,Wednesdayd,CHENNAI BEACH,20:06:21,Saturday
41077,MSB-VLCY,1437,CHENNAI BEACH,01:29:26,Thursdayd,VELACHEERY,07:09:13,Tuesday
41078,VLCY-MSBEMUL,813,VELACHEERY,03:52:59,Saturdayd,CHENNAI BEACH,10:42:45,Thursday
41079,MSB-VLCY,2494,CHENNAI BEACH,15:17:23,Tuesdayd,VELACHEERY,23:51:06,Tuesday
41080,VLCY-MSBEMUL,1244,VELACHEERY,21:07:39,Sundayd,CHENNAI BEACH,13:25:44,Sunday
41081,MSB-VLCY,2323,CHENNAI BEACH,02:46:27,Fridayd,VELACHEERY,01:49:57,Tuesday
41082,VLCY-MSBEMUL,1801,VELACHEERY,14:53:48,Sundayd,CHENNAI BEACH,06:42:00,Thursday
41084,VLCY-MSBEMUL,819,VELACHEERY,19:29:28,Saturdayd,CHENNAI BEACH,18:14:00,Friday
41085,MSB-VLCY,2065,CHENNAI BEACH,20:38:10,Saturdayd,VELACHEERY,01:41:07,Thursday
41086,VLCY-MSBEMUL,686,VELACHEERY,10:30:11,Sundayd,CHENNAI BEACH,08:40:38,Monday
41089,MSB-VLCY,1072,CHENNAI BEACH,13:00:26,Saturdayd,VELACHEERY,17:23:53,Wednesday
41091,MSB-VLCY,954,CHENNAI BEACH,14:08:10,Wednesdayd,VELACHEERY,03:21:48,Monday
41092,VLCY-MSBEMUL,756,VELACHEERY,00:00:04,Tuesdayd,CHENNAI BEACH,14:15:56,Friday
41093,MSB-VLCY,694,CHENNAI BEACH,21:58:43,Fridayd,VELACHEERY,09:11:49,Monday
41095,MSB-VLCY,1768,CHENNAI BEACH,01:03:23,Sundayd,VELACHEERY,23:26:53,Saturday
41096,VLCY-MSBEMUL,1197,VELACHEERY,03:39:14,Thursdayd,CHENNAI BEACH,11:47:16,Tuesday
41097,MSB-VLCY,1041,CHENNAI BEACH,18:47:17,Tuesdayd,VELACHEERY,14:29:08,Sunday
41102,VLCY-MSBEMUL,863,VELACHEERY,14:52:54,Thursdayd,CHENNAI BEACH,15:38:37,Friday
41103,MSB-VLCY,259,CHENNAI BEACH,21:40:30,Wednesdayd,VELACHEERY,15:49:23,Tuesday
41104,VLCY-MSBEMUL,1662,VELACHEERY,20:09:58,Fridayd,CHENNAI BEACH,21:19:11,Wednesday
41105,MSB-VLCY,1362,CHENNAI BEACH,06:00:16,Fridayd,VELACHEERY,09:42:03,Friday
41108,VLCY-MSBEMUL,1379,VELACHEERY,21:42:30,Thursdayd,CHENNAI BEACH,22:15:02,Sunday
41110,VLCY-MSBEMUL,1218,VELACHEERY,23:37:48,Mondayd,CHENNAI BEACH,09:16:57,Wednesday
41111,MSB-VLCY,1060,CHENNAI BEACH,02:54:42,Tuesdayd,VELACHEERY,18:25:13,Saturday
41113,MSB-VLCY,2660,CHENNAI BEACH,19:07:16,Sundayd,VELACHEERY,10:37:02,Tuesday
41116,VLCY-MSBEMUL,1739,VELACHEERY,19:29:10,Tuesdayd,CHENNAI BEACH,17:17:26,Thursday
41117,MSB-VLCY,1254,CHENNAI BEACH,12:29:41,Mondayd,VELACHEERY,02:24:40,Saturday
41119,MSB-VLCY,2206,CHENNAI BEACH,15:28:02,Fridayd,VELACHEERY,08:11:27,Thursday
41120,VLCY-MSB EMU,2794,VELACHEERY,12:09:12,Tuesdayd,CHENNAI BEACH,22:12:24,Wednesday
41122,VLCY-MSB EMU,1780,VELACHEERY,11:33:35,Sundayd,CHENNAI BEACH,07:46:21,Friday
41127,MSB-VLCY,700,CHENNAI BEACH,16:28:39,Mondayd,VELACHEERY,10:30:33,Thursday
41128,VLCY-MSBEMUL,2413,VELACHEERY,19:40:19,Thursdayd,CHENNAI BEACH,09:36:38,Monday
41129,MSB-VLCY,867,CHENNAI BEACH,22:42:02,Sundayd,VELACHEERY,03:02:16,Tuesday
41130,VLCY-MSBEMUL,1111,VELACHEERY,17:09:11,Sundayd,CHENNAI BEACH,08:25:12,Tuesday
41131,MSB-VLCY EMU,1875,CHENNAI BEACH,02:34:05,Fridayd,VELACHEERY,04:22:08,Tuesday
41132,VLCY-MSB EMU,2884,VELACHEERY,20:25:51,Saturdayd,CHENNAI BEACH,17:52:00,Saturday
41134,VLCY-MSBEMUL,2255,VELACHEERY,03:33:52,Thursdayd,CHENNAI BEACH,18:58:22,Saturday
41135,MSB-VLCY,999,CHENNAI BEACH,14:02:56,Sundayd,VELACHEERY,07:10:15,Friday
41138,VLCY-MSB-EMU,1261,VELACHEERY,15:15:21,Tuesdayd,CHENNAI BEACH,09:30:06,Friday
41140,VLCY-MSB,2116,VELACHEERY,09:36:09,Tuesdayd,CHENNAI BEACH,03:35:26,Thursday
41501,MSB - VLCY E,30,CHENNAI BEACH,09:00:54,Mondayd,VELACHEERY,09:05:20,Sunday
41502,VLCY - MSB E,898,VELACHEERY,00:07:59,Thursdayd,CHENNAI BEACH,16:45:59,Wednesday
41503,MSB - VLCY E,112,CHENNAI BEACH,23:54:18,Fridayd,VELACHEERY,04:38:54,Saturday
41504,VLCY-MSB EMU,2436,VELACHEERY,01:56:32,Tuesdayd,CHENNAI BEACH,11:30:58,Friday
41505,MSB - VLCY E,340,CHENNAI BEACH,02:59:36,Thursdayd,VELACHEERY,12:19:29,Sunday
41506,VLCY - MSB E,2954,VELACHEERY,10:41:45,Saturdayd,CHENNAI BEACH,00:05:16,Tuesday
41507,MSB - VLCY E,1119,CHENNAI BEACH,15:27:39,Wednesdayd,VELACHEERY,05:25:55,Saturday
41508,VLCY - MSB E,1825,VELACHEERY,19:36:11,Mondayd,CHENNAI BEACH,06:32:38,Wednesday
41509,MSB - VLCY E,2267,CHENNAI BEACH,18:29:53,Wednesdayd,VELACHEERY,20:45:09,Sunday
41510,VLCY-MSBEMUL,2247,VELACHEERY,14:16:57,Tuesdayd,CHENNAI BEACH,11:44:07,Saturday
41511,MSB - VLCY E,1438,CHENNAI BEACH,12:29:32,Sundayd,VELACHEERY,20:46:58,Friday
41512,VLCY-MSBEMUL,1510,VELACHEERY,15:57:59,Thursdayd,CHENNAI BEACH,21:24:08,Saturday
41513,MSB-VLCY EMU,2091,CHENNAI BEACH,04:06:41,Mondayd,VELACHEERY,21:31:46,Friday
41514,MSB - VLCY E,753,VELACHEERY,14:31:57,Fridayd,CHENNAI BEACH,01:55:21,Wednesday
41515,MSB-VLCY EMU,2996,CHENNAI BEACH,04:40:13,Mondayd,VELACHEERY,18:17:38,Monday
41516,VLCY-MSBEMUL,60,VELACHEERY,02:35:43,Sundayd,CHENNAI BEACH,03:03:36,Thursday
41517,MSB-VLCY EMU,2296,CHENNAI BEACH,13:05:07,Saturdayd,VELACHEERY,08:28:11,Saturday
41518,VLCY-MSBEMUL,2724,VELACHEERY,16:50:54,Sundayd,CHENNAI BEACH,05:06:34,Wednesday
41519,MSB-VLCY EMU,661,CHENNAI BEACH,06:36:29,Tuesdayd,VELACHEERY,21:55:56,Monday
41520,VLCY-MSBEMUL,195,VELACHEERY,22:52:55,Mondayd,CHENNAI BEACH,22:45:04,Thursday
41521,MSB-VLCY EMU,2252,CHENNAI BEACH,22:37:00,Thursdayd,VELACHEERY,01:50:26,Saturday
41522,VLCY-MSBEMUL,647,VELACHEERY,08:52:35,Fridayd,CHENNAI BEACH,12:52:02,Tuesday
41523,MSB-VLCY EMU,1914,CHENNAI BEACH,20:34:51,Fridayd,VELACHEERY,15:33:31,Tuesday
41524,VLCY-MSBEMUL,975,VELACHEERY,22:28:54,Mondayd,CHENNAI BEACH,22:56:26,Monday
41525,MSB-VLCY EMU,185,CHENNAI BEACH,15:54:08,Wednesdayd,VELACHEERY,19:22:14,Monday
41526,VLCY-MSB EMU,482,VELACHEERY,00:41:31,Fridayd,CHENNAI BEACH,12:18:55,Saturday
41527,MSB-VLCY EMU,1217,CHENNAI BEACH,04:58:47,Tuesdayd,VELACHEERY,22:29:04,Wednesday
41528,VLCY-MSBEMUL,694,VELACHEERY,19:53:55,Thursdayd,CHENNAI BEACH,23:45:55,Tuesday
41529,MSB-VLCY EMU,1388,CHENNAI BEACH,01:16:24,Tuesdayd,VELACHEERY,20:37:14,Friday
41530,VLCY-MSBEMUL,1079,VELACHEERY,02:12:56,Fridayd,CHENNAI BEACH,18:03:08,Saturday
41531,MSB-VLCY EMU,1803,CHENNAI BEACH,20:26:00,Wednesdayd,VELACHEERY,06:48:29,Tuesday
41532,VLCY-MSBEMUL,405,VELACHEERY,08:36:45,Wednesdayd,CHENNAI BEACH,05:26:44,Monday
41533,MSB-VLCY EMU,1283,CHENNAI BEACH,05:10:36,Thursdayd,VELACHEERY,04:45:06,Thursday
41534,VLCY-MSBEMUL,2040,VELACHEERY,13:47:52,Saturdayd,CHENNAI BEACH,04:50:29,Tuesday
41535,MSB-VLCY EMU,977,CHENNAI BEACH,17:22:33,Sundayd,VELACHEERY,00:33:32,Friday
41536,VLCY-MSBEMUL,2970,VELACHEERY,12:54:33,Mondayd,CHENNAI BEACH,01:52:44,Friday
41537,MSB-VLCY EMU,1559,CHENNAI BEACH,06:58:10,Tuesdayd,VELACHEERY,06:23:14,Tuesday
41538,VLCY-MSBEMUL,1623,VELACHEERY,23:03:02,Thursdayd,CHENNAI BEACH,04:23:21,Thursday
41539,MSB-VLCY EMU,2315,CHENNAI BEACH,01:25:10,Tuesdayd,VELACHEERY,05:41:32,Wednesday
41540,VLCY-MSBEMUL,238,VELACHEERY,01:06:14,Wednesdayd,CHENNAI BEACH,04:04:43,Wednesday
41541,MSB-VLCY EMU,236,CHENNAI BEACH,03:28:04,Sundayd,VELACHEERY,01:39:06,Saturday
41542,VLCY-MSBEMUL,1158,VELACHEERY,20:54:21,Fridayd,CHENNAI BEACH,14:24:24,Wednesday
41543,MSB-VLCY EMU,12,CHENNAI BEACH,06:13:36,Sundayd,VELACHEERY,15:45:08,Wednesday
41544,VLCY-MSBEMUL,2931,VELACHEERY,04:06:46,Wednesdayd,CHENNAI BEACH,16:20:41,Thursday
41545,MSB-VLCY EMU,2780,CHENNAI BEACH,11:53:29,Mondayd,VELACHEERY,10:37:40,Wednesday
41546,VLCY-MSBEMUL,691,VELACHEERY,04:31:48,Fridayd,CHENNAI BEACH,13:42:35,Wednesday
41547,MSB-VLCY EMU,2699,CHENNAI BEACH,01:39:58,Wednesdayd,VELACHEERY,20:33:00,Tuesday
41548,VLCY-MSBEMUL,1207,VELACHEERY,10:21:25,Fridayd,CHENNAI BEACH,09:00:01,Wednesday
41549,MSB-VLCY EMU,619,CHENNAI BEACH,17:18:32,Thursdayd,VELACHEERY,03:21:54,Monday
41550,VLCY-MSBEMUL,1738,VELACHEERY,16:06:57,Mondayd,CHENNAI BEACH,03:28:09,Wednesday
41551,MSB-VLCY EMU,2744,CHENNAI BEACH,23:52:05,Saturdayd,VELACHEERY,18:28:11,Saturday
41552,VLCY-MSBEMUL,448,VELACHEERY,09:45:37,Fridayd,CHENNAI BEACH,17:14:57,Wednesday
41553,MSB-VLCY EMU,1311,CHENNAI BEACH,20:54:25,Mondayd,VELACHEERY,08:13:23,Monday
41554,VLCY-MSBEMUL,1460,VELACHEERY,18:44:00,Tuesdayd,CHENNAI BEACH,17:47:35,Monday
41555,MSB-VLCY EMU,1515,CHENNAI BEACH,01:23:10,Thursdayd,VELACHEERY,01:02:26,Wednesday
41556,VLCY-MSBEMUL,2722,VELACHEERY,12:06:45,Saturdayd,CHENNAI BEACH,14:10:01,Friday
41557,MSB-VLCY EMU,2790,CHENNAI BEACH,16:21:11,Wednesdayd,VELACHEERY,11:44:12,Monday
41558,VLCY-MSBEMUL,2863,VELACHEERY,09:18:18,Thursdayd,CHENNAI BEACH,10:40:07,Tuesday
41559,MSB-VLCY EMU,2638,CHENNAI BEACH,16:00:03,Mondayd,VELACHEERY,01:11:33,Wednesday
41560,VLCY-MSBEMUL,1323,VELACHEERY,08:21:35,Saturdayd,CHENNAI BEACH,05:02:50,Tuesday
41561,MSB-VLCY EMU,521,CHENNAI BEACH,17:14:57,Fridayd,VELACHEERY,20:19:34,Friday
41562,VLCY-MSBEMUL,1372,VELACHEERY,06:26:07,Thursdayd,CHENNAI BEACH,06:52:25,Thursday
41563,MSB-VLCY EMU,1652,CHENNAI BEACH,13:47:43,Tuesdayd,VELACHEERY,10:07:36,Tuesday
41564,VLCY-MSBEMUL,204,VELACHEERY,05:23:36,Thursdayd,CHENNAI BEACH,02:17:17,Monday
41565,MSB-VLCY EMU,1029,CHENNAI BEACH,03:07:10,Wednesdayd,VELACHEERY,02:05:14,Sunday
41566,VLCY-MSBEMUL,2461,VELACHEERY,19:12:14,Tuesdayd,CHENNAI BEACH,05:47:59,Friday
41567,MSB-VLCY EMU,1121,CHENNAI BEACH,15:57:39,Thursdayd,VELACHEERY,20:00:51,Tuesday
41568,VLCY-MSBEMUL,1078,VELACHEERY,13:41:22,Wednesdayd,CHENNAI BEACH,00:42:51,Saturday
41569,MSB-VLCY EMU,1001,CHENNAI BEACH,20:35:51,Mondayd,VELACHEERY,05:32:22,Sunday
41570,VLCY-MSBEMUL,1080,VELACHEERY,02:12:09,Fridayd,CHENNAI BEACH,17:13:36,Tuesday
41571,MSB-VLCY EMU,928,CHENNAI BEACH,13:23:01,Tuesdayd,VELACHEERY,08:45:17,Friday
41572,VLCY-MSBEMUL,1083,VELACHEERY,18:40:27,Thursdayd,CHENNAI BEACH,06:41:34,Tuesday
41573,MSB-VLCY EMU,1820,CHENNAI BEACH,14:25:58,Fridayd,VELACHEERY,17:36:12,Sunday
41574,VLCY-MSBEMUL,2024,VELACHEERY,19:58:20,Thursdayd,CHENNAI BEACH,22:54:25,Saturday
41575,MSB-VLCY EMU,2514,CHENNAI BEACH,20:23:32,Tuesdayd,VELACHEERY,04:48:02,Monday
